Term,Section,Former,Title,Credits,Instructional Method,Location,Start Date,End Date,Meeting Days,Start Time,End Time,Instructor(s),Seats Remaining,GERS,Purpose,Prequisites,Notes,Sort,Courses ID
Spring 2018 - Day,MUS-212B-02,,Basic Musicianship IV: Aural,1,SKL,DMB 104,01/08/18,04/24/18,MW,10:30AM,11:20AM,Staff Staff,18,,undergraduate day,MUS-211,,1,3678
Spring 2018 - Day,MUS-212B-02,,Basic Musicianship IV: Aural,1,EXAM,DMB 104,04/28/18,04/28/18,S,08:30AM,11:00AM,,18,,undergraduate day,MUS-211,,2,3678
Spring 2018 - Day,MUS-212B-03,,Basic Musicianship IV: Aural,1,SKL,DMB 104,01/08/18,04/24/18,MW,11:30AM,12:20PM,Staff Staff,18,,undergraduate day,MUS-211,,1,3678
Spring 2018 - Day,MUS-212B-03,,Basic Musicianship IV: Aural,1,EXAM,DMB 104,04/28/18,04/28/18,S,12:00PM,02:30PM,,18,,undergraduate day,MUS-211,,2,3678
Spring 2018 - Day,MUS-212C-01,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 004,01/08/18,04/24/18,F,08:30AM,09:20AM,Dr. David Gross,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-01,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 004,04/27/18,04/27/18,F,08:30AM,11:00AM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-212C-02,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 005,01/08/18,04/24/18,F,08:30AM,09:20AM,Dr. Karen A. Eshelman,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-02,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 005,04/27/18,04/27/18,F,08:30AM,11:00AM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-212C-03,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 004,01/08/18,04/24/18,F,10:30AM,11:20AM,Mrs. Ann H. Guest,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-03,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 004,04/28/18,04/28/18,S,08:30AM,11:00AM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-212C-04,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 005,01/08/18,04/24/18,F,10:30AM,11:20AM,Dr. Karen A. Eshelman,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-04,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 005,04/28/18,04/28/18,S,08:30AM,11:00AM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-212C-05,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 004,01/08/18,04/24/18,F,11:30AM,12:20PM,Mrs. Ann H. Guest,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-05,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 004,04/28/18,04/28/18,S,12:00PM,02:30PM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-212C-06,,Bsc Musicianship IV: Keyboard,1,SKL,DMB 005,01/08/18,04/24/18,F,11:30AM,12:20PM,Dr. Karen A. Eshelman,9,,undergraduate day,MUS-211,,1,3679
Spring 2018 - Day,MUS-212C-06,,Bsc Musicianship IV: Keyboard,1,EXAM,DMB 005,04/28/18,04/28/18,S,12:00PM,02:30PM,,9,,undergraduate day,MUS-211,,2,3679
Spring 2018 - Day,MUS-220-01,,World Music,4,LEC,HMP 121,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Ms. Julie Moore,36,WC,undergraduate day,MUS-211,,1,3276
Spring 2018 - Day,MUS-220-01,,World Music,4,EXAM,HMP 121,04/30/18,04/30/18,M,08:30AM,11:00AM,,36,WC,undergraduate day,MUS-211,,2,3276
Spring 2018 - Day,MUS-220-02,,World Music,4,LEC,HMP 121,01/08/18,04/24/18,MWF,09:30AM,10:20AM,Ms. Julie Moore,36,WC,undergraduate day,MUS-211,,1,3276
Spring 2018 - Day,MUS-220-02,,World Music,4,EXAM,HMP 121,04/30/18,04/30/18,M,08:30AM,11:00AM,,36,WC,undergraduate day,MUS-211,,2,3276
Spring 2018 - Day,MUS-312-01,MUS-33,Orchestration,2,LEC,DMB 104,01/08/18,04/24/18,MW,01:30PM,02:20PM,Mr. Jay A. Bocook,24,,undergraduate day,MUS-212,,1,3284
Spring 2018 - Day,MUS-312-01,MUS-33,Orchestration,2,EXAM,DMB 104,04/30/18,04/30/18,M,12:00PM,02:30PM,,24,,undergraduate day,MUS-212,,2,3284
Spring 2018 - Day,MUS-314-01,MUS-45,Projects in Music Technology,2,,,,,,,,Staff Staff,10,,undergraduate day,,,1,
Spring 2018 - Day,MUS-321-01,MUS-42,Music History III,2,LEC,HMP 121,01/08/18,04/24/18,MW,11:30AM,12:20PM,Dr. Laura E. Kennedy,36,,undergraduate day,MUS-212,,1,3288
Spring 2018 - Day,MUS-321-01,MUS-42,Music History III,2,EXAM,HMP 121,04/28/18,04/28/18,S,12:00PM,02:30PM,,36,,undergraduate day,MUS-212,,2,3288
Spring 2018 - Day,MUS-321-02,MUS-42,Music History III,2,LEC,HMP 121,01/08/18,04/24/18,MW,11:30AM,12:20PM,Dr. Laura E. Kennedy,36,,undergraduate day,MUS-212,,1,3288
Spring 2018 - Day,MUS-321-02,MUS-42,Music History III,2,EXAM,HMP 121,04/28/18,04/28/18,S,12:00PM,02:30PM,,36,,undergraduate day,MUS-212,,2,3288
Spring 2018 - Day,MUS-327-01,,Alexander Technique,2,LEC,HMP 121,01/08/18,04/24/18,F,01:00PM,02:15PM,Petrea Warneck,15,,undergraduate day,,,1,5345
Spring 2018 - Day,MUS-327-01,,Alexander Technique,2,EXAM,HMP 121,04/30/18,04/30/18,M,12:00PM,02:30PM,,15,,undergraduate day,,,2,5345
Spring 2018 - Day,MUS-330A-01,MUS-27,String Methods,1,LEC, ,01/08/18,04/24/18,,,,Deirdre N. Hutton,12,,undergraduate day,MUS-212,,1,4815
Spring 2018 - Day,MUS-331A-01,MUS-28,Woodwind Methods,1,LEC, ,01/08/18,04/24/18,,,,Dr. Cecilia Kang,12,,undergraduate day,MUS-212,,1,4816
Spring 2018 - Day,MUS-332-01,MUS-29,Brass Methods,2,LEC,DMB 013,01/08/18,04/24/18,TR,08:30AM,09:20AM,Mark Britt,18,,undergraduate day,MUS-212,,1,3292
Spring 2018 - Day,MUS-333-01,,Percussion Methods,2,LEC,DMB 013,01/08/18,04/24/18,MW,08:30AM,09:20AM,Dr. John Beckford,18,,undergraduate day,MUS-212,,1,3293
Spring 2018 - Day,MUS-350-01,MUS-18,Fundamentals of Jazz Improvisa,2,SKL,DMB 013,01/08/18,04/24/18,MW,10:30AM,11:20AM,Dr. Matthew W. Olson,12,,undergraduate day,,,1,3302
Spring 2018 - Day,MUS-350-01,MUS-18,Fundamentals of Jazz Improvisa,2,EXAM,DMB 013,04/28/18,04/28/18,S,08:30AM,11:00AM,,12,,undergraduate day,,,2,3302
Spring 2018 - Day,MUS-351-01,MUSA-55,Applied Jazz Improvisation,2,SKL, ,01/08/18,04/24/18,,,,Dr. Matthew W. Olson,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Spring 2018 - Day,MUS-351-02,MUSA-55,Applied Jazz Improvisation,2,SKL, ,01/08/18,04/24/18,,,,James S. Watson,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Spring 2018 - Day,MUS-351-03,MUSA-55,Applied Jazz Improvisation,2,SKL, ,01/08/18,04/24/18,,,,Keith A. Davis,12,,undergraduate day,MUS-350 and permission of instructor,,1,3303
Spring 2018 - Day,MUS-351A-01,MUSA-55,Applied Jazz Improvisation,1,SKL, ,01/08/18,04/24/18,,,,Dr. Matthew W. Olson,12,,undergraduate day,MUS-350 and permission of instructor,,1,4819
Spring 2018 - Day,MUS-351D-01,MUSA-55,Applied Jazz Improvisation,0,,,,,,,,Dr. Matthew W. Olson,12,,undergraduate day,,,1,
Spring 2018 - Day,MUS-351E-01,MUSA-55,Applied Jazz Improvisation,0,,,,,,,,Dr. Matthew W. Olson,12,,undergraduate day,,,1,
Spring 2018 - Day,MUS-352-01,MUS-37,Basic Conducting,2,LEC,DMB 013,01/08/18,04/24/18,MW,12:30PM,01:20PM,Dr. John Beckford,24,,undergraduate day,MUS-211,,1,3304
Spring 2018 - Day,MUS-352-01,MUS-37,Basic Conducting,2,EXAM,DMB 013,04/27/18,04/27/18,F,12:00PM,02:30PM,,24,,undergraduate day,MUS-211,,2,3304
Spring 2018 - Day,MUS-352-02,MUS-37,Basic Conducting,2,LEC,HMP 121,01/08/18,04/24/18,MW,12:30PM,01:20PM,Dr. Bill Thomas,24,,undergraduate day,MUS-211,,1,3304
Spring 2018 - Day,MUS-352-02,MUS-37,Basic Conducting,2,EXAM,HMP 121,04/27/18,04/27/18,F,12:00PM,02:30PM,,24,,undergraduate day,MUS-211,,2,3304
Spring 2018 - Day,MUS-381-01,,American Music before WWI,2,LEC,HMP 121,01/08/18,04/24/18,R,10:00AM,11:15AM,Dr. Christopher Hutton,36,,undergraduate day,MUS-120,,1,5115
Spring 2018 - Day,MUS-381-01,,American Music before WWI,2,EXAM,HMP 121,05/01/18,05/01/18,T,08:30AM,11:00AM,,36,,undergraduate day,MUS-120,,2,5115
Spring 2018 - Day,MUS-412-01,,Senior Project,2,LEC, ,01/08/18,04/24/18,,,,Dr. Mark Kilstofte,12,,undergraduate day,MUS-212 and instructor permission,,1,4478
Spring 2018 - Day,MUS-412-02,,Senior Project,2,LEC, ,01/08/18,04/24/18,,,,Staff Staff,12,,undergraduate day,MUS-212 and instructor permission,,1,4478
Spring 2018 - Day,MUS-420H-01,MUS-43,Literature of the Violin,2,LEC, ,01/08/18,04/24/18,,,,Dr. Tom Joiner,12,,undergraduate day,MUS-212,,1,5243
Spring 2018 - Day,MUS-422D-01,,Russian Nationalism,2,LEC,HMP 123E,01/08/18,04/24/18,T,10:00AM,11:15AM,Dr. Laura E. Kennedy,15,,undergraduate day,,,1,5849
Spring 2018 - Day,MUS-422D-01,,Russian Nationalism,2,EXAM,HMP 123E,05/01/18,05/01/18,T,08:30AM,11:00AM,,15,,undergraduate day,,,2,5849
Spring 2018 - Day,MUS-423-01,,Survey of Choral Literature,2,LEC,HMP 121,01/08/18,04/24/18,TR,09:00AM,09:50AM,"Mr. James M. Keesler, Jr.",24,,undergraduate day,MUS-212,,1,3323
Spring 2018 - Day,MUS-423-01,,Survey of Choral Literature,2,EXAM,HMP 121,04/26/18,04/26/18,R,08:30AM,11:00AM,,24,,undergraduate day,MUS-212,,2,3323
Spring 2018 - Day,MUS-440-01,,Practicum in Church Music,4,LEC, ,01/08/18,04/24/18,,,,Dr. Bill Thomas,18,,undergraduate day,"MUS-340, 341",,1,4052
Spring 2018 - Day,MUS-451-01,MUS-72F,Piano Pedagogy,2,STU,DMB 104,01/08/18,04/24/18,MW,12:30PM,01:20PM,Mrs. Ann H. Guest,15,,undergraduate day,MUS-212,,1,4054
Spring 2018 - Day,MUS-451-01,MUS-72F,Piano Pedagogy,2,EXAM,DMB 104,04/27/18,04/27/18,F,12:00PM,02:30PM,,15,,undergraduate day,MUS-212,,2,4054
Spring 2018 - Day,MUS-456-01,,Lyric Diction II,2,LEC,DMB 104,01/08/18,04/24/18,TR,01:00PM,01:50PM,Staff Staff,24,,undergraduate day,MUS-511,,1,4365
Spring 2018 - Day,MUS-456-01,,Lyric Diction II,2,EXAM,DMB 104,05/01/18,05/01/18,T,12:00PM,02:30PM,,24,,undergraduate day,MUS-511,,2,4365
Spring 2018 - Day,MUS-505-01,,Wind & Percussion Chmbr Music,1,,,,,,,,Staff Staff,15,,undergraduate day,,,1,
Spring 2018 - Day,MUS-511-01,MUSA-82,Voice,2,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511-02,MUSA-82,Voice,2,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511-03,MUSA-82,Voice,2,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511-04,MUSA-82,Voice,2,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511-05,MUSA-82,Voice,2,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511-06,MUSA-82,Voice,2,,,,,,,,Staff Staff,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-01,MUSA-82,Voice,1,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-02,MUSA-82,Voice,1,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-03,MUSA-82,Voice,1,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-04,MUSA-82,Voice,1,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-05,MUSA-82,Voice,1,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511A-06,MUSA-82,Voice,1,,,,,,,,Staff Staff,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-01,MUSA-82,Voice,4,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-02,MUSA-82,Voice,4,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-03,MUSA-82,Voice,4,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-04,MUSA-82,Voice,4,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-05,MUSA-82,Voice,4,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511C-06,MUSA-82,Voice,4,,,,,,,,Staff Staff,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-01,MUSA-82T,Voice,0,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-02,MUSA-82T,Voice,0,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-03,MUSA-82T,Voice,0,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-04,MUSA-82T,Voice,0,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-05,MUSA-82T,Voice,0,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511D-06,MUSA-82T,Voice,0,,,,,,,,Staff Staff,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-01,MUSA-82N,Voice,0,,,,,,,,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-02,MUSA-82N,Voice,0,,,,,,,,Ms. Kathryn C. Knauer,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-03,MUSA-82N,Voice,0,,,,,,,,Dr. Bruce Schoonmaker,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-04,MUSA-82N,Voice,0,,,,,,,,Mrs. Lisa Browne Barksdale,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-05,MUSA-82N,Voice,0,,,,,,,,Dr. Bill Thomas,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-511E-06,MUSA-82N,Voice,0,,,,,,,,Staff Staff,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-512D-01,,Opera,0,STU,DMB RCT,01/08/18,04/24/18,M,04:00PM,06:00PM,Dr. Grant Knox,FULL,,undergraduate day,audition required,,1,3923
Spring 2018 - Day,MUS-521-01,MUSA-83,Violin,2,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521-02,MUSA-83,Violin,2,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521A-01,MUSA-83,Violin,1,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521A-02,MUSA-83,Violin,1,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521C-01,MUSA-83,Violin,4,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521C-02,MUSA-83,Violin,4,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521D-01,MUSA-83T,Violin,0,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521D-02,MUSA-83T,Violin,0,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521E-01,MUSA-83N,Violin,0,,,,,,,,Dr. Tom Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-521E-02,MUSA-83N,Violin,0,,,,,,,,Deirdre N. Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-522-01,MUSA-84,Viola,2,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-522A-01,MUSA-84,Viola,1,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-522C-01,MUSA-84,Viola,4,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-522D-01,MUSA-84T,Viola,0,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-522E-01,MUSA-84N,Viola,0,,,,,,,,Dr. Anna Joiner,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-523-01,MUSA-86,Cello,2,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-523A-01,MUSA-86,Cello,1,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-523C-01,MUSA-86,Cello,4,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-523D-01,MUSA-86T,Cello,0,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-523E-01,MUSA-86N,Cello,0,,,,,,,,Dr. Christopher Hutton,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-524-01,MUSA-87,Double Bass,2,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-524A-01,MUSA-87,Double Bass,1,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-524C-01,MUSA-87,Double Bass,4,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-524D-01,MUSA-87T,Double Bass,0,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-524E-01,MUSA-87N,Double Bass,0,,,,,,,,Mr. Timothy D. Easter,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-525-01,MUSA-76,Classical Guitar,2,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-525A-01,MUSA-76,Classical Guitar,1,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-525C-01,MUSA-76,Classical Guitar,4,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-525D-01,MUSA-76T,Classical Guitar,0,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-525E-01,MUSA-76N,Classical Guitar,0,,,,,,,,Dr. Silviu O. Ciulei,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-526-01,MUSA-56,Jazz Guitar,2,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-526A-01,MUSA-56,Jazz Guitar,1,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-526C-01,MUSA-56,Jazz Guitar,4,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-526D-01,MUSA-56,Jazz Guitar,0,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-526E-01,MUSA-56,Jazz Guitar,0,,,,,,,,James S. Watson,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-527-01,MUSA-73,Harp,2,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-527A-01,MUSA-73,Harp,1,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-527C-01,MUSA-73,Harp,4,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-527D-01,MUSA-73T,Harp,0,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-527E-01,MUSA-73,Harp,0,,,,,,,,Ms. Anita Burroughs-Price,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-528-01,,Jazz Bass,2,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-528A-01,,Jazz Bass,1,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-528C-01,,Jazz Bass,4,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-528D-01,,Jazz Bass,0,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-528E-01,,Jazz Bass,0,,,,,,,,Ian Bracchitta,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531-01,MUSA-93,Trumpet,2,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531A-01,MUSA-93,Trumpet,1,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531B-01,MUSA-93,Trumpet,3,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531C-01,MUSA-93,Trumpet,4,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531D-01,MUSA-93T,Trumpet,0,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-531E-01,MUSA-93N,Trumpet,0,,,,,,,,Dr. Gary Malvern,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532-01,MUSA-94,Horn,2,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532A-01,MUSA-94,Horn,1,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532B-01,MUSA-94,Horn,3,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532C-01,MUSA-94,Horn,4,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532D-01,MUSA-94T,Horn,0,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-532E-01,MUSA-94N,Horn,0,,,,,,,,Ms. Anneka Zuehlke,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533-01,MUSA-99,Trombone,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533A-01,MUSA-99,Trombone,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533B-01,MUSA-99,Trombone,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533C-01,MUSA-99,Trombone,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533D-01,MUSA-99T,Trombone,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-533E-01,MUSA-99N,Trombone,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534-01,MUSA-96,Euphonium,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534A-01,MUSA-96,Euphonium,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534B-01,MUSA-96,Euphonium,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534C-01,MUSA-96,Euphonium,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534D-01,MUSA-96T,Euphonium,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-534E-01,MUSA-96N,Euphonium,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535-01,MUSA-97,Tuba,2,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535A-01,MUSA-97,Tuba,1,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535B-01,MUSA-97,Tuba,3,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535C-01,MUSA-97,Tuba,4,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535D-01,MUSA-97T,Tuba,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-535E-01,MUSA-97N,Tuba,0,,,,,,,,Mark Britt,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-541-01,MUSA-88,Flute,2,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-541A-01,MUSA-88,Flute,1,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
Spring 2018 - Day,MUS-541B-01,MUSA-88,Flute,3,,,,,,,,Ms. Cynthia L. Hopkins,FULL,,undergraduate day,audition required,,1,
